ind,userId,data,date,type,currentView,item,button
5393,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></statement></block></xml>",2021-01-06T00:46:15.182Z,BUTTON_CLICK_run,MethodsStepUp,Function,
3550,5fe8d26e88f0577d2608884f,successful,2021-01-06T00:46:18.325Z,RUN_DONE,MethodsStepUp,Function,
5065,5fe8d26e88f0577d2608884f,RepeatL2PlaceRow,2021-01-06T00:46:22.252Z,UPDATE_CURRENT_VIEW,dashboard,Repeat,
4030,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></statement></block></xml>",2021-01-06T00:46:45.144Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
3910,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></next></block></statement></block></xml>",2021-01-06T00:47:01.687Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
706,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></next></block></statement></block></xml>",2021-01-06T00:47:01.695Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
2262,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></next></block></statement></block></xml>",2021-01-06T00:47:01.698Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
343,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:18.379Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
7044,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:18.385Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
5462,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:18.389Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
1061,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:19.965Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
6994,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:19.970Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
832,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:19.973Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
3112,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:28.726Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
242,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></statement></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:39.567Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
2911,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></statement><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:44.258Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
1266,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></statement><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></statement></block><block type=""karel_move"" x=""49"" y=""219""></block></xml>",2021-01-06T00:47:44.983Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
2876,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></next></block></statement></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:45.492Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
4265,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:48.737Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
6304,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></statement></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:50.424Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
7049,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></statement></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:50.430Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
5916,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></statement></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:50.441Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
2679,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></next></block></statement></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:47:51.896Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat,
